raceId,year,round,circuitId,name,resultId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,statusId
1019,2019,10,9,British Grand Prix,24402.0,815.0,211.0,11,15.0,17,17,17.0,0.0,51.0,\N,\N,50,7,1:29.456,11.0
1019,2019,10,9,British Grand Prix,24403.0,841.0,51.0,99,11.0,\N,R,18.0,0.0,18.0,\N,\N,17,18,1:32.464,20.0
1019,2019,10,9,British Grand Prix,24404.0,154.0,210.0,8,14.0,\N,R,19.0,0.0,9.0,\N,\N,4,20,1:34.350,4.0
1019,2019,10,9,British Grand Prix,24405.0,825.0,210.0,20,16.0,\N,R,20.0,0.0,6.0,\N,\N,5,19,1:33.425,4.0
1020,2019,11,10,German Grand Prix,24406.0,830.0,9.0,33,2.0,1,1,1.0,26.0,64.0,1:44:31.275,6271275,61,1,1:16.645,1.0
1020,2019,11,10,German Grand Prix,24407.0,20.0,6.0,5,20.0,2,2,2.0,18.0,64.0,+7.333,6278608,63,2,1:16.794,1.0
1020,2019,11,10,German Grand Prix,24408.0,826.0,5.0,26,14.0,3,3,3.0,15.0,64.0,+8.305,6279580,61,6,1:17.708,1.0
1020,2019,11,10,German Grand Prix,24409.0,840.0,211.0,18,15.0,4,4,4.0,12.0,64.0,+8.966,6280241,61,8,1:17.831,1.0
1020,2019,11,10,German Grand Prix,24410.0,832.0,1.0,55,7.0,5,5,5.0,10.0,64.0,+9.583,6280858,63,9,1:17.841,1.0
1020,2019,11,10,German Grand Prix,24411.0,848.0,5.0,23,16.0,6,6,6.0,8.0,64.0,+10.052,6281327,63,10,1:17.850,1.0
1020,2019,11,10,German Grand Prix,24412.0,154.0,210.0,8,6.0,7,7,7.0,6.0,64.0,+16.838,6288113,55,7,1:17.746,1.0
1020,2019,11,10,German Grand Prix,24413.0,825.0,210.0,20,12.0,8,8,8.0,4.0,64.0,+18.765,6290040,62,5,1:17.507,1.0
1020,2019,11,10,German Grand Prix,24414.0,1.0,131.0,44,1.0,9,9,9.0,2.0,64.0,+19.667,6290942,64,12,1:18.811,1.0
1020,2019,11,10,German Grand Prix,24415.0,9.0,3.0,88,18.0,10,10,10.0,1.0,64.0,+24.987,6296262,63,13,1:19.062,1.0
1020,2019,11,10,German Grand Prix,24416.0,847.0,3.0,63,17.0,11,11,11.0,0.0,64.0,+26.404,6297679,60,3,1:17.485,1.0
1020,2019,11,10,German Grand Prix,24417.0,8.0,51.0,7,5.0,12,12,12.0,0.0,64.0,+42.214,6313489,60,15,1:19.563,1.0
1020,2019,11,10,German Grand Prix,24418.0,841.0,51.0,99,11.0,13,13,13.0,0.0,64.0,+43.849,6315124,60,14,1:19.300,1.0
1020,2019,11,10,German Grand Prix,24419.0,842.0,9.0,10,4.0,14,14,14.0,0.0,61.0,\N,\N,56,4,1:17.495,4.0
1020,2019,11,10,German Grand Prix,24420.0,822.0,131.0,77,3.0,\N,R,15.0,0.0,56.0,\N,\N,54,11,1:18.272,3.0
1020,2019,11,10,German Grand Prix,24421.0,807.0,4.0,27,9.0,\N,R,16.0,0.0,39.0,\N,\N,18,17,1:29.576,3.0
1020,2019,11,10,German Grand Prix,24422.0,844.0,6.0,16,10.0,\N,R,17.0,0.0,27.0,\N,\N,17,16,1:27.697,3.0
1020,2019,11,10,German Grand Prix,24423.0,846.0,1.0,4,19.0,\N,R,18.0,0.0,25.0,\N,\N,16,18,1:31.081,75.0
1020,2019,11,10,German Grand Prix,24424.0,817.0,4.0,3,13.0,\N,R,19.0,0.0,13.0,\N,\N,10,19,1:32.654,43.0
1020,2019,11,10,German Grand Prix,24425.0,815.0,211.0,11,8.0,\N,R,20.0,0.0,1.0,\N,\N,\N,0,\N,20.0
1021,2019,12,11,Hungarian Grand Prix,24426.0,1.0,131.0,44,3.0,1,1,1.0,25.0,70.0,1:35:03.796,5703796,60,2,1:18.528,1.0
1021,2019,12,11,Hungarian Grand Prix,24427.0,830.0,9.0,33,1.0,2,2,2.0,19.0,70.0,+17.796,5721592,69,1,1:17.103,1.0
1021,2019,12,11,Hungarian Grand Prix,24428.0,20.0,6.0,5,5.0,3,3,3.0,15.0,70.0,+1:01.433,5765229,65,4,1:19.786,1.0
1021,2019,12,11,Hungarian Grand Prix,24429.0,844.0,6.0,16,4.0,4,4,4.0,12.0,70.0,+1:05.250,5769046,49,5,1:20.493,1.0
1021,2019,12,11,Hungarian Grand Prix,24430.0,832.0,1.0,55,8.0,5,5,5.0,10.0,69.0,\N,\N,66,10,1:21.002,11.0
1021,2019,12,11,Hungarian Grand Prix,24431.0,842.0,9.0,10,6.0,6,6,6.0,8.0,69.0,\N,\N,65,12,1:21.045,11.0
1021,2019,12,11,Hungarian Grand Prix,24432.0,8.0,51.0,7,10.0,7,7,7.0,6.0,69.0,\N,\N,65,9,1:20.880,11.0
1021,2019,12,11,Hungarian Grand Prix,24433.0,822.0,131.0,77,2.0,8,8,8.0,4.0,69.0,\N,\N,59,3,1:19.331,11.0
1021,2019,12,11,Hungarian Grand Prix,24434.0,846.0,1.0,4,7.0,9,9,9.0,2.0,69.0,\N,\N,65,13,1:21.188,11.0
1021,2019,12,11,Hungarian Grand Prix,24435.0,848.0,5.0,23,12.0,10,10,10.0,1.0,69.0,\N,\N,65,7,1:20.621,11.0
1021,2019,12,11,Hungarian Grand Prix,24436.0,815.0,211.0,11,16.0,11,11,11.0,0.0,69.0,\N,\N,47,15,1:21.734,11.0
1021,2019,12,11,Hungarian Grand Prix,24437.0,807.0,4.0,27,11.0,12,12,12.0,0.0,69.0,\N,\N,59,14,1:21.650,11.0
1021,2019,12,11,Hungarian Grand Prix,24438.0,825.0,210.0,20,14.0,13,13,13.0,0.0,69.0,\N,\N,67,11,1:21.008,11.0
1021,2019,12,11,Hungarian Grand Prix,24439.0,817.0,4.0,3,20.0,14,14,14.0,0.0,69.0,\N,\N,49,8,1:20.839,11.0
1021,2019,12,11,Hungarian Grand Prix,24440.0,826.0,5.0,26,13.0,15,15,15.0,0.0,68.0,\N,\N,55,16,1:21.932,12.0
1021,2019,12,11,Hungarian Grand Prix,24441.0,847.0,3.0,63,15.0,16,16,16.0,0.0,68.0,\N,\N,66,17,1:22.386,12.0
1021,2019,12,11,Hungarian Grand Prix,24442.0,840.0,211.0,18,18.0,17,17,17.0,0.0,68.0,\N,\N,52,6,1:20.603,12.0
1021,2019,12,11,Hungarian Grand Prix,24443.0,841.0,51.0,99,17.0,18,18,18.0,0.0,68.0,\N,\N,64,19,1:23.134,12.0
1021,2019,12,11,Hungarian Grand Prix,24444.0,9.0,3.0,88,19.0,19,19,19.0,0.0,67.0,\N,\N,42,20,1:23.436,13.0
1021,2019,12,11,Hungarian Grand Prix,24445.0,154.0,210.0,8,9.0,\N,R,20.0,0.0,49.0,\N,\N,46,18,1:22.809,34.0
1022,2019,13,13,Belgian Grand Prix,24446.0,844.0,6.0,16,1.0,1,1,1.0,25.0,44.0,1:23:45.710,5025710,23,4,1:46.664,1.0
1022,2019,13,13,Belgian Grand Prix,24447.0,1.0,131.0,44,3.0,2,2,2.0,18.0,44.0,+0.981,5026691,24,3,1:46.580,1.0
1022,2019,13,13,Belgian Grand Prix,24448.0,822.0,131.0,77,4.0,3,3,3.0,15.0,44.0,+12.585,5038295,27,2,1:46.465,1.0
1022,2019,13,13,Belgian Grand Prix,24449.0,20.0,6.0,5,2.0,4,4,4.0,13.0,44.0,+26.422,5052132,36,1,1:46.409,1.0
1022,2019,13,13,Belgian Grand Prix,24450.0,848.0,9.0,23,17.0,5,5,5.0,10.0,44.0,+1:21.325,5107035,41,5,1:47.507,1.0
1022,2019,13,13,Belgian Grand Prix,24451.0,815.0,211.0,11,7.0,6,6,6.0,8.0,44.0,+1:24.448,5110158,29,13,1:48.781,1.0
1022,2019,13,13,Belgian Grand Prix,24452.0,826.0,5.0,26,19.0,7,7,7.0,6.0,44.0,+1:29.657,5115367,26,7,1:48.143,1.0
1022,2019,13,13,Belgian Grand Prix,24453.0,807.0,4.0,27,12.0,8,8,8.0,4.0,44.0,+1:46.639,5132349,34,9,1:48.349,1.0
1022,2019,13,13,Belgian Grand Prix,24454.0,842.0,5.0,10,13.0,9,9,9.0,2.0,44.0,+1:49.168,5134878,21,17,1:49.700,1.0
1022,2019,13,13,Belgian Grand Prix,24455.0,840.0,211.0,18,16.0,10,10,10.0,1.0,44.0,+1:49.838,5135548,34,10,1:48.357,1.0
1022,2019,13,13,Belgian Grand Prix,24456.0,846.0,1.0,4,11.0,11,11,11.0,0.0,43.0,\N,\N,21,8,1:48.321,5.0
1022,2019,13,13,Belgian Grand Prix,24457.0,825.0,210.0,20,8.0,12,12,12.0,0.0,43.0,\N,\N,33,11,1:48.677,11.0
1022,2019,13,13,Belgian Grand Prix,24458.0,154.0,210.0,8,9.0,13,13,13.0,0.0,43.0,\N,\N,18,16,1:49.274,11.0
1022,2019,13,13,Belgian Grand Prix,24459.0,817.0,4.0,3,10.0,14,14,14.0,0.0,43.0,\N,\N,21,18,1:50.451,11.0
1022,2019,13,13,Belgian Grand Prix,24460.0,847.0,3.0,63,14.0,15,15,15.0,0.0,43.0,\N,\N,34,14,1:48.860,11.0
1022,2019,13,13,Belgian Grand Prix,24461.0,8.0,51.0,7,6.0,16,16,16.0,0.0,43.0,\N,\N,37,12,1:48.753,11.0
1022,2019,13,13,Belgian Grand Prix,24462.0,9.0,3.0,88,0.0,17,17,17.0,0.0,43.0,\N,\N,33,15,1:49.220,11.0
1022,2019,13,13,Belgian Grand Prix,24463.0,841.0,51.0,99,18.0,18,18,18.0,0.0,42.0,\N,\N,31,6,1:47.560,3.0
1022,2019,13,13,Belgian Grand Prix,24464.0,832.0,1.0,55,15.0,\N,R,19.0,0.0,1.0,\N,\N,\N,0,\N,75.0
1022,2019,13,13,Belgian Grand Prix,24465.0,830.0,9.0,33,5.0,\N,R,20.0,0.0,0.0,\N,\N,\N,0,\N,3.0
1023,2019,14,14,Italian Grand Prix,24466.0,844.0,6.0,16,1.0,1,1,1.0,25.0,53.0,1:15:26.665,4526665,47,4,1:23.009,1.0
1023,2019,14,14,Italian Grand Prix,24467.0,822.0,131.0,77,3.0,2,2,2.0,18.0,53.0,+0.835,4527500,47,3,1:22.859,1.0
1023,2019,14,14,Italian Grand Prix,24468.0,1.0,131.0,44,2.0,3,3,3.0,16.0,53.0,+35.199,4561864,51,1,1:21.779,1.0
1023,2019,14,14,Italian Grand Prix,24469.0,817.0,4.0,3,5.0,4,4,4.0,12.0,53.0,+45.515,4572180,53,7,1:23.466,1.0
1023,2019,14,14,Italian Grand Prix,24470.0,807.0,4.0,27,6.0,5,5,5.0,10.0,53.0,+58.165,4584830,53,8,1:23.641,1.0
1023,2019,14,14,Italian Grand Prix,24471.0,848.0,9.0,23,8.0,6,6,6.0,8.0,53.0,+59.315,4585980,45,6,1:23.364,1.0
1023,2019,14,14,Italian Grand Prix,24472.0,815.0,211.0,11,18.0,7,7,7.0,6.0,53.0,+1:13.802,4600467,35,9,1:23.770,1.0
1023,2019,14,14,Italian Grand Prix,24473.0,830.0,9.0,33,19.0,8,8,8.0,4.0,53.0,+1:14.492,4601157,41,5,1:23.143,1.0
1023,2019,14,14,Italian Grand Prix,24474.0,841.0,51.0,99,10.0,9,9,9.0,2.0,52.0,\N,\N,44,15,1:24.503,11.0
1023,2019,14,14,Italian Grand Prix,24475.0,846.0,1.0,4,16.0,10,10,10.0,1.0,52.0,\N,\N,52,11,1:24.044,11.0
1023,2019,14,14,Italian Grand Prix,24476.0,842.0,5.0,10,17.0,11,11,11.0,0.0,52.0,\N,\N,51,10,1:23.885,11.0
1023,2019,14,14,Italian Grand Prix,24477.0,840.0,211.0,18,9.0,12,12,12.0,0.0,52.0,\N,\N,31,12,1:24.165,11.0
1023,2019,14,14,Italian Grand Prix,24478.0,20.0,6.0,5,4.0,13,13,13.0,0.0,52.0,\N,\N,50,2,1:22.799,11.0
1023,2019,14,14,Italian Grand Prix,24479.0,847.0,3.0,63,14.0,14,14,14.0,0.0,52.0,\N,\N,51,16,1:24.842,11.0
1023,2019,14,14,Italian Grand Prix,24480.0,8.0,51.0,7,0.0,15,15,15.0,0.0,52.0,\N,\N,52,13,1:24.419,11.0
1023,2019,14,14,Italian Grand Prix,24481.0,154.0,210.0,8,13.0,16,16,16.0,0.0,52.0,\N,\N,31,17,1:24.985,11.0
1023,2019,14,14,Italian Grand Prix,24482.0,9.0,3.0,88,15.0,17,17,17.0,0.0,51.0,\N,\N,47,18,1:24.989,12.0
1023,2019,14,14,Italian Grand Prix,24483.0,825.0,210.0,20,11.0,\N,R,18.0,0.0,43.0,\N,\N,38,14,1:24.443,9.0
1023,2019,14,14,Italian Grand Prix,24484.0,826.0,5.0,26,12.0,\N,R,19.0,0.0,29.0,\N,\N,19,20,1:25.772,5.0
1023,2019,14,14,Italian Grand Prix,24485.0,832.0,1.0,55,7.0,\N,R,20.0,0.0,27.0,\N,\N,10,19,1:25.637,36.0
1024,2019,15,15,Singapore Grand Prix,24486.0,20.0,6.0,5,3.0,1,1,1.0,25.0,61.0,1:58:33.667,7113667,57,5,1:44.802,1.0
1024,2019,15,15,Singapore Grand Prix,24487.0,844.0,6.0,16,1.0,2,2,2.0,18.0,61.0,+2.641,7116308,59,4,1:44.723,1.0
1024,2019,15,15,Singapore Grand Prix,24488.0,830.0,9.0,33,4.0,3,3,3.0,15.0,61.0,+3.821,7117488,56,8,1:45.176,1.0
1024,2019,15,15,Singapore Grand Prix,24489.0,1.0,131.0,44,2.0,4,4,4.0,12.0,61.0,+4.608,7118275,58,7,1:44.914,1.0
1024,2019,15,15,Singapore Grand Prix,24490.0,822.0,131.0,77,5.0,5,5,5.0,10.0,61.0,+6.119,7119786,58,2,1:43.534,1.0
1024,2019,15,15,Singapore Grand Prix,24491.0,848.0,9.0,23,6.0,6,6,6.0,8.0,61.0,+11.663,7125330,59,9,1:45.260,1.0
1024,2019,15,15,Singapore Grand Prix,24492.0,846.0,1.0,4,9.0,7,7,7.0,6.0,61.0,+14.769,7128436,58,11,1:45.716,1.0
1024,2019,15,15,Singapore Grand Prix,24493.0,842.0,5.0,10,11.0,8,8,8.0,4.0,61.0,+15.547,7129214,58,13,1:45.769,1.0
1024,2019,15,15,Singapore Grand Prix,24494.0,807.0,4.0,27,8.0,9,9,9.0,2.0,61.0,+16.718,7130385,59,12,1:45.765,1.0
1024,2019,15,15,Singapore Grand Prix,24495.0,841.0,51.0,99,10.0,10,10,10.0,1.0,61.0,+27.855,7141522,59,10,1:45.630,1.0
1024,2019,15,15,Singapore Grand Prix,24496.0,154.0,210.0,8,17.0,11,11,11.0,0.0,61.0,+35.436,7149103,54,16,1:46.274,1.0
1024,2019,15,15,Singapore Grand Prix,24497.0,832.0,1.0,55,7.0,12,12,12.0,0.0,61.0,+35.974,7149641,41,15,1:45.969,1.0
1024,2019,15,15,Singapore Grand Prix,24498.0,840.0,211.0,18,16.0,13,13,13.0,0.0,61.0,+36.419,7150086,57,6,1:44.896,1.0
1024,2019,15,15,Singapore Grand Prix,24499.0,817.0,4.0,3,20.0,14,14,14.0,0.0,61.0,+37.660,7151327,55,14,1:45.915,1.0
1024,2019,15,15,Singapore Grand Prix,24500.0,826.0,5.0,26,14.0,15,15,15.0,0.0,61.0,+38.178,7151845,57,3,1:44.371,1.0
1024,2019,15,15,Singapore Grand Prix,24501.0,9.0,3.0,88,19.0,16,16,16.0,0.0,61.0,+47.024,7160691,59,18,1:46.793,1.0
1024,2019,15,15,Singapore Grand Prix,24502.0,825.0,210.0,20,13.0,17,17,17.0,0.0,61.0,+1:26.522,7200189,58,1,1:42.301,1.0
1024,2019,15,15,Singapore Grand Prix,24503.0,8.0,51.0,7,12.0,\N,R,18.0,0.0,49.0,\N,\N,18,19,1:47.062,4.0
1024,2019,15,15,Singapore Grand Prix,24504.0,815.0,211.0,11,15.0,\N,R,19.0,0.0,42.0,\N,\N,15,17,1:46.683,5.0
1024,2019,15,15,Singapore Grand Prix,24505.0,847.0,3.0,63,18.0,\N,R,20.0,0.0,34.0,\N,\N,29,20,1:48.285,4.0
1025,2019,16,71,Russian Grand Prix,24506.0,1.0,131.0,44,2.0,1,1,1.0,26.0,53.0,1:33:38.992,5618992,51,1,1:35.761,1.0
1025,2019,16,71,Russian Grand Prix,24507.0,822.0,131.0,77,4.0,2,2,2.0,18.0,53.0,+3.829,5622821,50,3,1:36.316,1.0
1025,2019,16,71,Russian Grand Prix,24508.0,844.0,6.0,16,1.0,3,3,3.0,15.0,53.0,+5.212,5624204,52,2,1:36.193,1.0
1025,2019,16,71,Russian Grand Prix,24509.0,830.0,9.0,33,9.0,4,4,4.0,12.0,53.0,+14.210,5633202,47,5,1:36.937,1.0
1025,2019,16,71,Russian Grand Prix,24510.0,848.0,9.0,23,0.0,5,5,5.0,10.0,53.0,+38.348,5657340,50,4,1:36.762,1.0
1025,2019,16,71,Russian Grand Prix,24511.0,832.0,1.0,55,5.0,6,6,6.0,8.0,53.0,+45.889,5664881,53,6,1:38.020,1.0
1025,2019,16,71,Russian Grand Prix,24512.0,815.0,211.0,11,11.0,7,7,7.0,6.0,53.0,+48.728,5667720,49,7,1:38.043,1.0
1025,2019,16,71,Russian Grand Prix,24513.0,846.0,1.0,4,7.0,8,8,8.0,4.0,53.0,+57.749,5676741,52,11,1:38.301,1.0
1025,2019,16,71,Russian Grand Prix,24514.0,825.0,210.0,20,13.0,9,9,9.0,2.0,53.0,+58.779,5677771,53,8,1:38.130,1.0
1025,2019,16,71,Russian Grand Prix,24515.0,807.0,4.0,27,6.0,10,10,10.0,1.0,53.0,+59.841,5678833,53,12,1:38.519,1.0
1025,2019,16,71,Russian Grand Prix,24516.0,840.0,211.0,18,14.0,11,11,11.0,0.0,53.0,+1:00.821,5679813,53,15,1:38.611,1.0
1025,2019,16,71,Russian Grand Prix,24517.0,826.0,5.0,26,19.0,12,12,12.0,0.0,53.0,+1:02.496,5681488,52,9,1:38.228,1.0
1025,2019,16,71,Russian Grand Prix,24518.0,8.0,51.0,7,15.0,13,13,13.0,0.0,53.0,+1:08.910,5687902,51,13,1:38.589,1.0
1025,2019,16,71,Russian Grand Prix,24519.0,842.0,5.0,10,16.0,14,14,14.0,0.0,53.0,+1:10.076,5689068,51,14,1:38.606,1.0
1025,2019,16,71,Russian Grand Prix,24520.0,841.0,51.0,99,12.0,15,15,15.0,0.0,53.0,+1:13.346,5692338,51,16,1:38.696,1.0
1025,2019,16,71,Russian Grand Prix,24521.0,9.0,3.0,88,18.0,\N,R,16.0,0.0,28.0,\N,\N,24,19,1:42.327,23.0
1025,2019,16,71,Russian Grand Prix,24522.0,847.0,3.0,63,17.0,\N,R,17.0,0.0,27.0,\N,\N,18,18,1:41.705,23.0
1025,2019,16,71,Russian Grand Prix,24523.0,20.0,6.0,5,3.0,\N,R,18.0,0.0,26.0,\N,\N,16,10,1:38.245,75.0
1025,2019,16,71,Russian Grand Prix,24524.0,817.0,4.0,3,10.0,\N,R,19.0,0.0,24.0,\N,\N,22,17,1:41.284,4.0
1025,2019,16,71,Russian Grand Prix,24525.0,154.0,210.0,8,8.0,\N,R,20.0,0.0,0.0,\N,\N,\N,0,\N,4.0
1026,2019,17,22,Japanese Grand Prix,24526.0,822.0,131.0,77,3.0,1,1,1.0,25.0,52.0,1:21:46.755,4906755,49,4,1:31.862,1.0
1026,2019,17,22,Japanese Grand Prix,24527.0,20.0,6.0,5,1.0,2,2,2.0,18.0,52.0,+13.343,4920098,38,5,1:32.122,1.0
1026,2019,17,22,Japanese Grand Prix,24528.0,1.0,131.0,44,4.0,3,3,3.0,16.0,52.0,+13.858,4920613,45,1,1:30.983,1.0
1026,2019,17,22,Japanese Grand Prix,24529.0,848.0,9.0,23,6.0,4,4,4.0,12.0,52.0,+59.537,4966292,36,8,1:32.775,1.0
1026,2019,17,22,Japanese Grand Prix,24530.0,832.0,1.0,55,7.0,5,5,5.0,10.0,52.0,+1:09.101,4975856,46,12,1:33.563,1.0
1026,2019,17,22,Japanese Grand Prix,24531.0,844.0,6.0,16,2.0,6,6,6.0,8.0,51.0,\N,\N,48,2,1:31.611,11.0
1026,2019,17,22,Japanese Grand Prix,24532.0,842.0,5.0,10,9.0,7,7,7.0,6.0,51.0,\N,\N,43,17,1:35.321,11.0
1026,2019,17,22,Japanese Grand Prix,24533.0,815.0,211.0,11,17.0,8,8,8.0,4.0,51.0,\N,\N,46,7,1:32.621,11.0
1026,2019,17,22,Japanese Grand Prix,24534.0,840.0,211.0,18,12.0,9,9,9.0,2.0,51.0,\N,\N,26,14,1:34.713,11.0
1026,2019,17,22,Japanese Grand Prix,24535.0,826.0,5.0,26,14.0,10,10,10.0,1.0,51.0,\N,\N,47,10,1:33.239,11.0
1026,2019,17,22,Japanese Grand Prix,24536.0,846.0,1.0,4,8.0,11,11,11.0,0.0,51.0,\N,\N,31,13,1:34.116,11.0
1026,2019,17,22,Japanese Grand Prix,24537.0,8.0,51.0,7,13.0,12,12,12.0,0.0,51.0,\N,\N,50,9,1:33.190,11.0
1026,2019,17,22,Japanese Grand Prix,24538.0,154.0,210.0,8,10.0,13,13,13.0,0.0,51.0,\N,\N,18,16,1:34.988,11.0
1026,2019,17,22,Japanese Grand Prix,24539.0,841.0,51.0,99,11.0,14,14,14.0,0.0,51.0,\N,\N,51,6,1:32.369,11.0
1026,2019,17,22,Japanese Grand Prix,24540.0,825.0,210.0,20,19.0,15,15,15.0,0.0,51.0,\N,\N,49,3,1:31.732,11.0
1026,2019,17,22,Japanese Grand Prix,24541.0,847.0,3.0,63,18.0,16,16,16.0,0.0,50.0,\N,\N,27,18,1:35.458,12.0
1026,2019,17,22,Japanese Grand Prix,24542.0,9.0,3.0,88,0.0,17,17,17.0,0.0,50.0,\N,\N,44,19,1:36.332,12.0
1026,2019,17,22,Japanese Grand Prix,24543.0,830.0,9.0,33,5.0,\N,R,18.0,0.0,14.0,\N,\N,10,20,1:37.249,23.0
1026,2019,17,22,Japanese Grand Prix,24544.0,817.0,4.0,3,16.0,\N,D,19.0,0.0,51.0,\N,\N,48,11,1:33.481,2.0
1026,2019,17,22,Japanese Grand Prix,24545.0,807.0,4.0,27,15.0,\N,D,20.0,0.0,51.0,\N,\N,47,15,1:34.921,2.0
1027,2019,18,32,Mexican Grand Prix,24546.0,1.0,131.0,44,3.0,1,1,1.0,25.0,71.0,1:36:48.904,5808904,66,4,1:19.461,1.0
1027,2019,18,32,Mexican Grand Prix,24547.0,20.0,6.0,5,2.0,2,2,2.0,18.0,71.0,+1.766,5810670,68,3,1:19.381,1.0
1027,2019,18,32,Mexican Grand Prix,24548.0,822.0,131.0,77,6.0,3,3,3.0,15.0,71.0,+3.553,5812457,66,5,1:19.494,1.0
1027,2019,18,32,Mexican Grand Prix,24549.0,844.0,6.0,16,1.0,4,4,4.0,13.0,71.0,+6.368,5815272,53,1,1:19.232,1.0
1027,2019,18,32,Mexican Grand Prix,24550.0,848.0,9.0,23,5.0,5,5,5.0,10.0,71.0,+21.399,5830303,48,2,1:19.325,1.0
1027,2019,18,32,Mexican Grand Prix,24551.0,830.0,9.0,33,4.0,6,6,6.0,8.0,71.0,+1:08.807,5877711,65,11,1:20.406,1.0
1027,2019,18,32,Mexican Grand Prix,24552.0,815.0,211.0,11,11.0,7,7,7.0,6.0,71.0,+1:13.819,5882723,70,12,1:20.485,1.0
1027,2019,18,32,Mexican Grand Prix,24553.0,817.0,4.0,3,13.0,8,8,8.0,4.0,71.0,+1:14.924,5883828,53,9,1:20.146,1.0
1027,2019,18,32,Mexican Grand Prix,24554.0,842.0,5.0,10,10.0,9,9,9.0,2.0,70.0,\N,\N,53,6,1:19.530,11.0
1027,2019,18,32,Mexican Grand Prix,24555.0,807.0,4.0,27,12.0,10,10,10.0,1.0,70.0,\N,\N,59,14,1:20.791,11.0
1027,2019,18,32,Mexican Grand Prix,24556.0,826.0,5.0,26,9.0,11,11,11.0,0.0,70.0,\N,\N,48,7,1:19.905,11.0
1027,2019,18,32,Mexican Grand Prix,24557.0,840.0,211.0,18,16.0,12,12,12.0,0.0,70.0,\N,\N,68,15,1:20.922,11.0
1027,2019,18,32,Mexican Grand Prix,24558.0,832.0,1.0,55,7.0,13,13,13.0,0.0,70.0,\N,\N,66,10,1:20.311,11.0
1027,2019,18,32,Mexican Grand Prix,24559.0,841.0,51.0,99,15.0,14,14,14.0,0.0,70.0,\N,\N,65,16,1:21.014,11.0
1027,2019,18,32,Mexican Grand Prix,24560.0,825.0,210.0,20,17.0,15,15,15.0,0.0,69.0,\N,\N,53,20,1:21.682,12.0
1027,2019,18,32,Mexican Grand Prix,24561.0,847.0,3.0,63,19.0,16,16,16.0,0.0,69.0,\N,\N,69,17,1:21.286,12.0
1027,2019,18,32,Mexican Grand Prix,24562.0,154.0,210.0,8,18.0,17,17,17.0,0.0,69.0,\N,\N,68,18,1:21.581,12.0
1027,2019,18,32,Mexican Grand Prix,24563.0,9.0,3.0,88,20.0,18,18,18.0,0.0,69.0,\N,\N,63,13,1:20.696,12.0
1027,2019,18,32,Mexican Grand Prix,24564.0,8.0,51.0,7,14.0,\N,R,19.0,0.0,58.0,\N,\N,55,8,1:20.082,25.0
1027,2019,18,32,Mexican Grand Prix,24565.0,846.0,1.0,4,8.0,\N,R,20.0,0.0,48.0,\N,\N,46,19,1:21.643,54.0
1028,2019,19,69,United States Grand Prix,24566.0,822.0,131.0,77,1.0,1,1,1.0,25.0,56.0,1:33:55.653,5635653,37,2,1:36.957,1.0
1028,2019,19,69,United States Grand Prix,24567.0,1.0,131.0,44,5.0,2,2,2.0,18.0,56.0,+4.148,5639801,26,7,1:38.446,1.0
1028,2019,19,69,United States Grand Prix,24568.0,830.0,9.0,33,3.0,3,3,3.0,15.0,56.0,+5.002,5640655,42,5,1:38.214,1.0
1028,2019,19,69,United States Grand Prix,24569.0,844.0,6.0,16,4.0,4,4,4.0,13.0,56.0,+52.239,5687892,44,1,1:36.169,1.0
1028,2019,19,69,United States Grand Prix,24570.0,848.0,9.0,23,6.0,5,5,5.0,10.0,56.0,+1:18.038,5713691,42,3,1:38.029,1.0
1028,2019,19,69,United States Grand Prix,24571.0,817.0,4.0,3,9.0,6,6,6.0,8.0,56.0,+1:30.366,5726019,28,14,1:40.564,1.0
1028,2019,19,69,United States Grand Prix,24572.0,846.0,1.0,4,8.0,7,7,7.0,6.0,56.0,+1:30.764,5726417,44,4,1:38.074,1.0
1028,2019,19,69,United States Grand Prix,24573.0,832.0,1.0,55,7.0,8,8,8.0,4.0,55.0,\N,\N,44,15,1:40.844,11.0
1028,2019,19,69,United States Grand Prix,24574.0,807.0,4.0,27,11.0,9,9,9.0,2.0,55.0,\N,\N,47,6,1:38.437,11.0
1028,2019,19,69,United States Grand Prix,24575.0,815.0,211.0,11,0.0,10,10,10.0,1.0,55.0,\N,\N,34,11,1:40.165,11.0
1028,2019,19,69,United States Grand Prix,24576.0,8.0,51.0,7,17.0,11,11,11.0,0.0,55.0,\N,\N,46,9,1:39.608,11.0
1028,2019,19,69,United States Grand Prix,24577.0,826.0,5.0,26,13.0,12,12,12.0,0.0,55.0,\N,\N,41,8,1:38.969,11.0
1028,2019,19,69,United States Grand Prix,24578.0,840.0,211.0,18,14.0,13,13,13.0,0.0,55.0,\N,\N,42,13,1:40.380,11.0
1028,2019,19,69,United States Grand Prix,24579.0,841.0,51.0,99,16.0,14,14,14.0,0.0,55.0,\N,\N,41,10,1:39.964,11.0
1028,2019,19,69,United States Grand Prix,24580.0,154.0,210.0,8,15.0,15,15,15.0,0.0,55.0,\N,\N,52,18,1:41.270,11.0
1028,2019,19,69,United States Grand Prix,24581.0,842.0,5.0,10,10.0,16,16,16.0,0.0,54.0,\N,\N,31,16,1:40.850,22.0
